,timestamp,station,district,freeway,direction,laneType,length,numSamples,percentObs,flow,occupancy,speed
832726,04/05/2018 18:00:00,401698,4,80,W,ML,0.62,50,0,1332.0,0.1422,52.1
834222,04/05/2018 18:00:00,405602,4,80,W,ML,0.385,50,100,289.0,0.0427,69.2
836323,04/05/2018 18:05:00,401211,4,80,W,ML,0.355,60,100,326.0,0.0436,61.0
836577,04/05/2018 18:05:00,401698,4,80,W,ML,0.62,50,0,1110.0,0.1199,52.5
838073,04/05/2018 18:05:00,405602,4,80,W,ML,0.385,50,100,426.0,0.0674,67.9
840174,04/05/2018 18:10:00,401211,4,80,W,ML,0.355,60,100,409.0,0.0541,63.2
840428,04/05/2018 18:10:00,401698,4,80,W,ML,0.62,50,0,1249.0,0.14300000000000002,56.6
841924,04/05/2018 18:10:00,405602,4,80,W,ML,0.385,50,100,453.0,0.0704,68.0
844025,04/05/2018 18:15:00,401211,4,80,W,ML,0.355,60,100,192.0,0.0219,66.8
844279,04/05/2018 18:15:00,401698,4,80,W,ML,0.62,50,0,604.0,0.0653,58.1
845775,04/05/2018 18:15:00,405602,4,80,W,ML,0.385,50,100,303.0,0.0436,70.4
847876,04/05/2018 18:20:00,401211,4,80,W,ML,0.355,60,100,440.0,0.054000000000000006,67.7
848130,04/05/2018 18:20:00,401698,4,80,W,ML,0.62,50,0,1275.0,0.1504,60.0
849626,04/05/2018 18:20:00,405602,4,80,W,ML,0.385,50,100,443.0,0.0673,69.8
851727,04/05/2018 18:25:00,401211,4,80,W,ML,0.355,60,100,394.0,0.0484,68.7
851981,04/05/2018 18:25:00,401698,4,80,W,ML,0.62,50,0,1199.0,0.1385,60.9
853477,04/05/2018 18:25:00,405602,4,80,W,ML,0.385,50,100,346.0,0.0547,69.0
855578,04/05/2018 18:30:00,401211,4,80,W,ML,0.355,60,100,369.0,0.0441,69.0
855832,04/05/2018 18:30:00,401698,4,80,W,ML,0.62,50,0,1090.0,0.1257,61.0
857328,04/05/2018 18:30:00,405602,4,80,W,ML,0.385,50,100,303.0,0.0449,70.2
859429,04/05/2018 18:35:00,401211,4,80,W,ML,0.355,60,100,429.0,0.0568,66.4
859683,04/05/2018 18:35:00,401698,4,80,W,ML,0.62,50,0,1305.0,0.1541,58.6
861179,04/05/2018 18:35:00,405602,4,80,W,ML,0.385,50,100,233.0,0.0354,70.0
863280,04/05/2018 18:40:00,401211,4,80,W,ML,0.355,60,100,425.0,0.0558,65.4
863534,04/05/2018 18:40:00,401698,4,80,W,ML,0.62,50,0,1322.0,0.1578,58.6
865030,04/05/2018 18:40:00,405602,4,80,W,ML,0.385,50,100,333.0,0.0556,67.2
867131,04/05/2018 18:45:00,401211,4,80,W,ML,0.355,60,100,323.0,0.0394,67.6
867385,04/05/2018 18:45:00,401698,4,80,W,ML,0.62,50,0,1076.0,0.1068,60.0
868881,04/05/2018 18:45:00,405602,4,80,W,ML,0.385,50,100,351.0,0.0527,69.1
870982,04/05/2018 18:50:00,401211,4,80,W,ML,0.355,60,100,372.0,0.0439,69.6
871236,04/05/2018 18:50:00,401698,4,80,W,ML,0.62,50,0,1233.0,0.1142,61.4
872732,04/05/2018 18:50:00,405602,4,80,W,ML,0.385,50,100,351.0,0.0514,70.7
874833,04/05/2018 18:55:00,401211,4,80,W,ML,0.355,60,100,421.0,0.0547,67.5
875087,04/05/2018 18:55:00,401698,4,80,W,ML,0.62,50,0,1186.0,0.1492,60.7
876583,04/05/2018 18:55:00,405602,4,80,W,ML,0.385,50,100,452.0,0.0725,68.3
878684,04/05/2018 19:00:00,401211,4,80,W,ML,0.355,60,100,430.0,0.0546,65.9
878938,04/05/2018 19:00:00,401698,4,80,W,ML,0.62,50,0,1331.0,0.1378,57.7
880434,04/05/2018 19:00:00,405602,4,80,W,ML,0.385,50,100,336.0,0.0561,66.1
882535,04/05/2018 19:05:00,401211,4,80,W,ML,0.355,60,100,418.0,0.0551,64.2
882789,04/05/2018 19:05:00,401698,4,80,W,ML,0.62,50,0,1222.0,0.1436,56.8
884285,04/05/2018 19:05:00,405602,4,80,W,ML,0.385,50,100,265.0,0.0422,66.3
886386,04/05/2018 19:10:00,401211,4,80,W,ML,0.355,60,100,456.0,0.054000000000000006,66.1
886640,04/05/2018 19:10:00,401698,4,80,W,ML,0.62,50,0,1242.0,0.1404,58.7
888136,04/05/2018 19:10:00,405602,4,80,W,ML,0.385,50,100,380.0,0.055999999999999994,68.5
890237,04/05/2018 19:15:00,401211,4,80,W,ML,0.355,60,100,380.0,0.0469,65.9
890491,04/05/2018 19:15:00,401698,4,80,W,ML,0.62,50,0,1265.0,0.1221,56.8
891987,04/05/2018 19:15:00,405602,4,80,W,ML,0.385,50,100,297.0,0.0444,69.2
894088,04/05/2018 19:20:00,401211,4,80,W,ML,0.355,60,100,488.0,0.0615,65.1
894342,04/05/2018 19:20:00,401698,4,80,W,ML,0.62,50,0,1287.0,0.1628,57.0
895838,04/05/2018 19:20:00,405602,4,80,W,ML,0.385,50,100,383.0,0.0617,67.9
897939,04/05/2018 19:25:00,401211,4,80,W,ML,0.355,60,100,368.0,0.0461,65.0
898193,04/05/2018 19:25:00,401698,4,80,W,ML,0.62,50,0,1226.0,0.1263,57.4
899689,04/05/2018 19:25:00,405602,4,80,W,ML,0.385,50,100,283.0,0.0452,66.9
901790,04/05/2018 19:30:00,401211,4,80,W,ML,0.355,60,100,312.0,0.0387,65.1
902044,04/05/2018 19:30:00,401698,4,80,W,ML,0.62,50,0,949.0,0.1002,57.4
903540,04/05/2018 19:30:00,405602,4,80,W,ML,0.385,50,100,415.0,0.0631,67.7
905641,04/05/2018 19:35:00,401211,4,80,W,ML,0.355,60,100,219.0,0.0276,65.6
905895,04/05/2018 19:35:00,401698,4,80,W,ML,0.62,50,0,665.0,0.0752,56.4
907391,04/05/2018 19:35:00,405602,4,80,W,ML,0.385,50,100,203.0,0.0314,67.9
909492,04/05/2018 19:40:00,401211,4,80,W,ML,0.355,60,100,358.0,0.0442,66.0
909746,04/05/2018 19:40:00,401698,4,80,W,ML,0.62,50,0,1166.0,0.11199999999999999,56.9
911242,04/05/2018 19:40:00,405602,4,80,W,ML,0.385,50,100,348.0,0.0557,66.8
913343,04/05/2018 19:45:00,401211,4,80,W,ML,0.355,60,100,310.0,0.0401,64.3
913597,04/05/2018 19:45:00,401698,4,80,W,ML,0.62,50,0,973.0,0.1064,56.3
915093,04/05/2018 19:45:00,405602,4,80,W,ML,0.385,50,100,304.0,0.0482,66.5
917194,04/05/2018 19:50:00,401211,4,80,W,ML,0.355,60,100,346.0,0.05,61.1
917448,04/05/2018 19:50:00,401698,4,80,W,ML,0.62,50,0,1130.0,0.1331,52.5
918944,04/05/2018 19:50:00,405602,4,80,W,ML,0.385,50,100,337.0,0.059000000000000004,63.0
921045,04/05/2018 19:55:00,401211,4,80,W,ML,0.355,60,100,455.0,0.0631,59.7
921299,04/05/2018 19:55:00,401698,4,80,W,ML,0.62,50,0,1315.0,0.1628,51.8
922795,04/05/2018 19:55:00,405602,4,80,W,ML,0.385,50,100,414.0,0.0749,61.0
924896,04/05/2018 20:00:00,401211,4,80,W,ML,0.355,60,100,429.0,0.0575,60.4
925150,04/05/2018 20:00:00,401698,4,80,W,ML,0.62,50,0,1273.0,0.1474,52.0
926646,04/05/2018 20:00:00,405602,4,80,W,ML,0.385,50,100,333.0,0.0583,60.3
928747,04/05/2018 20:05:00,401211,4,80,W,ML,0.355,60,100,314.0,0.0411,61.2
929001,04/05/2018 20:05:00,401698,4,80,W,ML,0.62,50,0,898.0,0.1161,52.1
930497,04/05/2018 20:05:00,405602,4,80,W,ML,0.385,50,100,383.0,0.0665,60.4
932598,04/05/2018 20:10:00,401211,4,80,W,ML,0.355,60,100,430.0,0.0562,61.6
932852,04/05/2018 20:10:00,401698,4,80,W,ML,0.62,50,0,1241.0,0.1475,53.6
934348,04/05/2018 20:10:00,405602,4,80,W,ML,0.385,50,100,385.0,0.0632,62.1
936449,04/05/2018 20:15:00,401211,4,80,W,ML,0.355,60,100,258.0,0.0352,61.3
936703,04/05/2018 20:15:00,401698,4,80,W,ML,0.62,50,0,816.0,0.1054,51.4
938199,04/05/2018 20:15:00,405602,4,80,W,ML,0.385,50,100,344.0,0.0614,60.6
940300,04/05/2018 20:20:00,401211,4,80,W,ML,0.355,60,100,451.0,0.0616,60.5
940554,04/05/2018 20:20:00,401698,4,80,W,ML,0.62,50,0,1360.0,0.1529,51.2
942050,04/05/2018 20:20:00,405602,4,80,W,ML,0.385,50,100,280.0,0.0507,59.9
944151,04/05/2018 20:25:00,401211,4,80,W,ML,0.355,60,100,289.0,0.0392,60.6
944405,04/05/2018 20:25:00,401698,4,80,W,ML,0.62,50,0,1000.0,0.1082,51.7
945901,04/05/2018 20:25:00,405602,4,80,W,ML,0.385,50,100,306.0,0.0552,60.3
948002,04/05/2018 20:30:00,401211,4,80,W,ML,0.355,60,100,383.0,0.0534,59.6
948256,04/05/2018 20:30:00,401698,4,80,W,ML,0.62,50,0,1168.0,0.1425,51.1
949752,04/05/2018 20:30:00,405602,4,80,W,ML,0.385,50,100,345.0,0.0662,57.9
951853,04/05/2018 20:35:00,401211,4,80,W,ML,0.355,60,100,413.0,0.0573,59.0
952107,04/05/2018 20:35:00,401698,4,80,W,ML,0.62,50,0,1186.0,0.1578,50.8
953603,04/05/2018 20:35:00,405602,4,80,W,ML,0.385,50,100,324.0,0.0552,59.6
955704,04/05/2018 20:40:00,401211,4,80,W,ML,0.355,60,100,379.0,0.0495,60.7
955958,04/05/2018 20:40:00,401698,4,80,W,ML,0.62,50,0,1074.0,0.1287,53.2
957454,04/05/2018 20:40:00,405602,4,80,W,ML,0.385,50,100,374.0,0.0656,60.1
959555,04/05/2018 20:45:00,401211,4,80,W,ML,0.355,60,100,224.0,0.0272,64.2
959809,04/05/2018 20:45:00,401698,4,80,W,ML,0.62,50,0,692.0,0.081,55.2
961305,04/05/2018 20:45:00,405602,4,80,W,ML,0.385,50,100,243.0,0.0393,62.9
963406,04/05/2018 20:50:00,401211,4,80,W,ML,0.355,60,100,301.0,0.0386,64.2
963660,04/05/2018 20:50:00,401698,4,80,W,ML,0.62,50,0,900.0,0.1008,56.2
965156,04/05/2018 20:50:00,405602,4,80,W,ML,0.385,50,100,362.0,0.0604,63.4
967257,04/05/2018 20:55:00,401211,4,80,W,ML,0.355,60,100,378.0,0.0483,64.1
967511,04/05/2018 20:55:00,401698,4,80,W,ML,0.62,50,0,1198.0,0.1313,55.9
969007,04/05/2018 20:55:00,405602,4,80,W,ML,0.385,50,100,284.0,0.049,62.9
971108,04/05/2018 21:00:00,401211,4,80,W,ML,0.355,60,100,250.0,0.03,65.3
971362,04/05/2018 21:00:00,401698,4,80,W,ML,0.62,50,0,771.0,0.0934,55.3
972858,04/05/2018 21:00:00,405602,4,80,W,ML,0.385,50,100,257.0,0.0379,67.0
974959,04/05/2018 21:05:00,401211,4,80,W,ML,0.355,60,100,381.0,0.0472,65.2
975213,04/05/2018 21:05:00,401698,4,80,W,ML,0.62,50,0,1163.0,0.127,56.5
976709,04/05/2018 21:05:00,405602,4,80,W,ML,0.385,50,100,324.0,0.0521,66.5
978810,04/05/2018 21:10:00,401211,4,80,W,ML,0.355,60,100,304.0,0.0384,64.0
979064,04/05/2018 21:10:00,401698,4,80,W,ML,0.62,50,0,950.0,0.1145,56.4
980560,04/05/2018 21:10:00,405602,4,80,W,ML,0.385,50,100,301.0,0.0516,64.5
982661,04/05/2018 21:15:00,401211,4,80,W,ML,0.355,60,100,385.0,0.0482,63.9
982915,04/05/2018 21:15:00,401698,4,80,W,ML,0.62,50,0,1192.0,0.1321,54.2
984411,04/05/2018 21:15:00,405602,4,80,W,ML,0.385,50,100,283.0,0.0483,63.7
986512,04/05/2018 21:20:00,401211,4,80,W,ML,0.355,60,100,377.0,0.0489,62.9
986766,04/05/2018 21:20:00,401698,4,80,W,ML,0.62,50,0,1205.0,0.1296,53.0
988262,04/05/2018 21:20:00,405602,4,80,W,ML,0.385,50,100,373.0,0.0626,63.0
990363,04/05/2018 21:25:00,401211,4,80,W,ML,0.355,60,100,338.0,0.0439,62.8
990617,04/05/2018 21:25:00,401698,4,80,W,ML,0.62,50,0,1036.0,0.1158,54.0
992113,04/05/2018 21:25:00,405602,4,80,W,ML,0.385,50,100,337.0,0.0594,62.4
994214,04/05/2018 21:30:00,401211,4,80,W,ML,0.355,60,100,360.0,0.0453,63.0
994468,04/05/2018 21:30:00,401698,4,80,W,ML,0.62,50,0,1155.0,0.1232,54.6
995964,04/05/2018 21:30:00,405602,4,80,W,ML,0.385,50,100,333.0,0.0553,63.1
998065,04/05/2018 21:35:00,401211,4,80,W,ML,0.355,60,100,324.0,0.0422,62.9
998319,04/05/2018 21:35:00,401698,4,80,W,ML,0.62,50,0,1013.0,0.1113,53.9
999815,04/05/2018 21:35:00,405602,4,80,W,ML,0.385,50,100,238.0,0.0414,63.0
1001916,04/05/2018 21:40:00,401211,4,80,W,ML,0.355,60,100,309.0,0.0423,60.6
1002170,04/05/2018 21:40:00,401698,4,80,W,ML,0.62,50,0,1017.0,0.1195,51.6
1003666,04/05/2018 21:40:00,405602,4,80,W,ML,0.385,50,100,188.0,0.032,64.2
1005767,04/05/2018 21:45:00,401211,4,80,W,ML,0.355,60,100,326.0,0.0432,60.6
1006021,04/05/2018 21:45:00,401698,4,80,W,ML,0.62,50,0,965.0,0.1325,52.1
1007517,04/05/2018 21:45:00,405602,4,80,W,ML,0.385,50,100,273.0,0.0471,63.5
1009618,04/05/2018 21:50:00,401211,4,80,W,ML,0.355,60,100,287.0,0.0361,62.7
1009872,04/05/2018 21:50:00,401698,4,80,W,ML,0.62,50,0,1028.0,0.0962,52.5
1011368,04/05/2018 21:50:00,405602,4,80,W,ML,0.385,50,100,272.0,0.046,64.2
1013469,04/05/2018 21:55:00,401211,4,80,W,ML,0.355,60,100,295.0,0.0358,64.4
1013723,04/05/2018 21:55:00,401698,4,80,W,ML,0.62,50,0,929.0,0.1014,55.3
1015219,04/05/2018 21:55:00,405602,4,80,W,ML,0.385,50,100,270.0,0.0421,66.1
1017320,04/05/2018 22:00:00,401211,4,80,W,ML,0.355,60,100,299.0,0.0373,64.9
1017574,04/05/2018 22:00:00,401698,4,80,W,ML,0.62,50,0,944.0,0.1013,55.8
1019070,04/05/2018 22:00:00,405602,4,80,W,ML,0.385,50,100,301.0,0.0475,66.3
1021171,04/05/2018 22:05:00,401211,4,80,W,ML,0.355,60,100,255.0,0.0322,64.4
1021425,04/05/2018 22:05:00,401698,4,80,W,ML,0.62,50,0,813.0,0.0933,55.2
1022921,04/05/2018 22:05:00,405602,4,80,W,ML,0.385,50,100,264.0,0.0455,64.7
1025022,04/05/2018 22:10:00,401211,4,80,W,ML,0.355,60,100,311.0,0.0383,64.5
1025276,04/05/2018 22:10:00,401698,4,80,W,ML,0.62,50,0,957.0,0.1152,54.6
1026772,04/05/2018 22:10:00,405602,4,80,W,ML,0.385,50,100,272.0,0.0418,66.3
1028873,04/05/2018 22:15:00,401211,4,80,W,ML,0.355,60,100,247.0,0.0295,65.9
1029127,04/05/2018 22:15:00,401698,4,80,W,ML,0.62,50,0,807.0,0.0802,57.4
1030623,04/05/2018 22:15:00,405602,4,80,W,ML,0.385,50,100,236.0,0.0361,67.0
1032724,04/05/2018 22:20:00,401211,4,80,W,ML,0.355,60,100,278.0,0.0348,65.1
1032978,04/05/2018 22:20:00,401698,4,80,W,ML,0.62,50,0,870.0,0.0969,56.6
1034474,04/05/2018 22:20:00,405602,4,80,W,ML,0.385,50,100,303.0,0.0485,66.3
1036575,04/05/2018 22:25:00,401211,4,80,W,ML,0.355,60,100,283.0,0.0345,65.7
1036829,04/05/2018 22:25:00,401698,4,80,W,ML,0.62,50,0,924.0,0.0925,56.7
1038325,04/05/2018 22:25:00,405602,4,80,W,ML,0.385,50,100,248.0,0.0378,68.2
1040426,04/05/2018 22:30:00,401211,4,80,W,ML,0.355,60,100,243.0,0.0329,63.8
1040680,04/05/2018 22:30:00,401698,4,80,W,ML,0.62,50,0,713.0,0.0935,54.0
1042176,04/05/2018 22:30:00,405602,4,80,W,ML,0.385,50,100,278.0,0.0462,65.8
1044277,04/05/2018 22:35:00,401211,4,80,W,ML,0.355,60,100,253.0,0.0304,65.1
1044531,04/05/2018 22:35:00,401698,4,80,W,ML,0.62,50,0,814.0,0.0822,55.3
1046027,04/05/2018 22:35:00,405602,4,80,W,ML,0.385,50,100,245.0,0.0359,68.3
1048128,04/05/2018 22:40:00,401211,4,80,W,ML,0.355,60,100,239.0,0.0318,63.4
1048382,04/05/2018 22:40:00,401698,4,80,W,ML,0.62,50,0,801.0,0.0882,53.9
1049878,04/05/2018 22:40:00,405602,4,80,W,ML,0.385,50,100,239.0,0.04,66.6
1051979,04/05/2018 22:45:00,401211,4,80,W,ML,0.355,60,100,280.0,0.0356,63.8
1052233,04/05/2018 22:45:00,401698,4,80,W,ML,0.62,50,0,908.0,0.0957,53.3
1053729,04/05/2018 22:45:00,405602,4,80,W,ML,0.385,50,100,241.0,0.0399,65.6
1055830,04/05/2018 22:50:00,401211,4,80,W,ML,0.355,60,100,256.0,0.0312,64.8
1056084,04/05/2018 22:50:00,401698,4,80,W,ML,0.62,50,0,853.0,0.0891,56.1
1057580,04/05/2018 22:50:00,405602,4,80,W,ML,0.385,50,100,247.0,0.0363,68.3
1059681,04/05/2018 22:55:00,401211,4,80,W,ML,0.355,60,100,209.0,0.0272,64.2
1059935,04/05/2018 22:55:00,401698,4,80,W,ML,0.62,50,0,653.0,0.0806,53.6
1061431,04/05/2018 22:55:00,405602,4,80,W,ML,0.385,50,100,183.0,0.0308,66.9
1063532,04/05/2018 23:00:00,401211,4,80,W,ML,0.355,60,100,224.0,0.0279,64.1
1063786,04/05/2018 23:00:00,401698,4,80,W,ML,0.62,50,0,673.0,0.0888,54.0
1065282,04/05/2018 23:00:00,405602,4,80,W,ML,0.385,50,100,216.0,0.0321,68.2
1067383,04/05/2018 23:05:00,401211,4,80,W,ML,0.355,60,100,190.0,0.0231,65.4
1067637,04/05/2018 23:05:00,401698,4,80,W,ML,0.62,50,0,598.0,0.0673,56.6
1069133,04/05/2018 23:05:00,405602,4,80,W,ML,0.385,50,100,204.0,0.0329,67.3
1071234,04/05/2018 23:10:00,401211,4,80,W,ML,0.355,60,100,173.0,0.0228,65.0
1071488,04/05/2018 23:10:00,401698,4,80,W,ML,0.62,50,0,603.0,0.0699,55.4
1072984,04/05/2018 23:10:00,405602,4,80,W,ML,0.385,50,100,180.0,0.0266,69.9
1075085,04/05/2018 23:15:00,401211,4,80,W,ML,0.355,60,100,175.0,0.0217,65.7
1075339,04/05/2018 23:15:00,401698,4,80,W,ML,0.62,50,0,576.0,0.0684,56.0
1076835,04/05/2018 23:15:00,405602,4,80,W,ML,0.385,50,100,183.0,0.0279,71.1
1078936,04/05/2018 23:20:00,401211,4,80,W,ML,0.355,60,100,163.0,0.0199,66.7
1079190,04/05/2018 23:20:00,401698,4,80,W,ML,0.62,50,0,578.0,0.061,57.7
1080686,04/05/2018 23:20:00,405602,4,80,W,ML,0.385,50,100,174.0,0.0266,69.9
1082787,04/05/2018 23:25:00,401211,4,80,W,ML,0.355,60,100,176.0,0.021,66.4
1083041,04/05/2018 23:25:00,401698,4,80,W,ML,0.62,50,0,589.0,0.0677,57.8
1084537,04/05/2018 23:25:00,405602,4,80,W,ML,0.385,50,100,174.0,0.0264,69.7
1086638,04/05/2018 23:30:00,401211,4,80,W,ML,0.355,60,100,166.0,0.0202,66.8
1086892,04/05/2018 23:30:00,401698,4,80,W,ML,0.62,50,0,574.0,0.0619,57.3
1088388,04/05/2018 23:30:00,405602,4,80,W,ML,0.385,50,100,167.0,0.0249,70.1
1090489,04/05/2018 23:35:00,401211,4,80,W,ML,0.355,60,100,166.0,0.0196,67.3
1090743,04/05/2018 23:35:00,401698,4,80,W,ML,0.62,50,0,587.0,0.062,57.0
1092239,04/05/2018 23:35:00,405602,4,80,W,ML,0.385,50,100,165.0,0.024,70.8
1094340,04/05/2018 23:40:00,401211,4,80,W,ML,0.355,60,100,147.0,0.0179,67.3
1094594,04/05/2018 23:40:00,401698,4,80,W,ML,0.62,50,0,488.0,0.0565,57.1
1096090,04/05/2018 23:40:00,405602,4,80,W,ML,0.385,49,100,162.0,0.0238,72.2
1098191,04/05/2018 23:45:00,401211,4,80,W,ML,0.355,60,100,172.0,0.0205,67.9
1098445,04/05/2018 23:45:00,401698,4,80,W,ML,0.62,50,0,604.0,0.063,56.5
1099941,04/05/2018 23:45:00,405602,4,80,W,ML,0.385,49,100,164.0,0.0236,73.2
1102042,04/05/2018 23:50:00,401211,4,80,W,ML,0.355,59,100,129.0,0.0152,68.2
1102296,04/05/2018 23:50:00,401698,4,80,W,ML,0.62,50,0,424.0,0.0466,57.5
1103792,04/05/2018 23:50:00,405602,4,80,W,ML,0.385,50,100,143.0,0.0218,71.7
1105893,04/05/2018 23:55:00,401211,4,80,W,ML,0.355,60,100,118.0,0.013999999999999999,68.8
1106147,04/05/2018 23:55:00,401698,4,80,W,ML,0.62,50,0,447.0,0.0453,58.4
1107643,04/05/2018 23:55:00,405602,4,80,W,ML,0.385,50,100,115.0,0.0167,72.7
